input_row,standard_postcode,TOT_PERS1115jul,OCC_HH1115jul,X_BNG1115jul,Y_BNG1115jul,input_postcode 
12539,OX183AD ,25.0,12.0,427996,207207,OX18 3AD
12540,OX183SF ,120.0,37.0,428363,206650,OX18 3SF
12541,OX281HL ,50.0,24.0,435640,211206,OX28 1HL
12543,OX298PU ,53.0,22.0,439266,217165,OX29 8PU
12544,OX5 1LW ,14.0,6.0,447520,212269,OX5 1LW
12545,OX5 2DA ,36.0,17.0,448994,214261,OX5 2DA
12549,OX9 7AB ,49.0,16.0,468737,201740,OX9 7AB
12552,OX394RF ,2.0,1.0,474880,201077,OX39 4RF
12553,RG9 5DA ,64.0,24.0,469945,186768,RG9 5DA
12555,RG8 0JS ,80.0,31.0,459940,183430,RG8 0JS
12556,RG8 0QY ,28.0,11.0,464772,182042,RG8 0QY
12557,RG9 1RR ,89.0,34.0,475033,181902,RG9 1RR
12559,OX4 1JP ,132.0,52.0,452863,205849,OX4 1JP
12560,OX3 8NG ,20.0,10.0,454837,206708,OX3 8NG
12562,OX2 0BY ,85.0,40.0,450091,206101,OX2 0BY
12563,OX4 4AN ,38.0,12.0,453111,204662,OX4 4AN
12565,OX144JF ,79.0,28.0,447589,194448,OX14 4JF
12566,OX110LH ,82.0,32.0,448906,189147,OX11 0LH
12568,OX2 9JZ ,45.0,17.0,448513,206247,OX2 9JZ
12569,OX100NY ,25.0,10.0,459900,189727,OX10 0NY
12571,OX143RR ,1.0,1.0,450690,197798,OX14 3RR
12572,OX3 8QQ ,24.0,11.0,455240,206155,OX3 8QQ
12574,OX9 3HU ,19.0,8.0,471137,205449,OX9 3HU
12575,OX117BZ ,2.0,1.0,451218,190482,OX11 7BZ
12576,OX141DP ,41.0,15.0,449177,197108,OX14 1DP
12579,OX145HB ,83.0,37.0,448872,196522,OX14 5HB
12580,OX171PU ,4.0,1.0,446635,246058,OX17 1PU
12581,OX7 3LY ,57.0,21.0,433109,222303,OX7 3LY
12584,OX277PX ,96.0,34.0,452816,229271,OX27 7PX
12585,OX5 2UT ,14.0,6.0,456386,215913,OX5 2UT
12586,OX261UN ,77.0,29.0,455969,221612,OX26 1UN
12587,OX278DY ,12.0,6.0,460314,228759,OX27 8DY
12588,OX265DP ,111.0,41.0,460661,222737,OX26 5DP
12589,MK184AR ,44.0,19.0,463811,232774,MK18 4AR
12590,OX182SP ,20.0,8.0,428504,201740,OX18 2SP
12591,OX182DU ,86.0,38.0,434258,203068,OX18 2DU
12593,OX299UB ,139.0,40.0,435370,212707,OX29 9UB
12594,OX290SP ,46.0,21.0,431207,210650,OX29 0SP
12596,OX298NQ ,55.0,24.0,441224,215824,OX29 8NQ
12597,OX201LL ,18.0,10.0,445217,216872,OX20 1LL
12598,OX201RW ,57.0,23.0,444822,214795,OX20 1RW
12599,OX495SU ,8.0,3.0,473044,199263,OX49 5SU
12600,OX106LX ,45.0,21.0,461510,191752,OX10 6LX
12601,OX394PU ,56.0,27.0,475422,200960,OX39 4PU
12602,OX143EE ,14.0,6.0,454715,195565,OX14 3EE
12603,OX495TH ,11.0,6.0,471654,197636,OX49 5TH
12604,OX107HR ,28.0,14.0,457835,194383,OX10 7HR
12605,OX447NT ,42.0,15.0,462984,202872,OX44 7NT
12606,OX449LJ ,29.0,12.0,456365,199611,OX44 9LJ
12607,OX144NB ,71.0,22.0,450760,195025,OX14 4NB
12608,OX108EN ,25.0,8.0,461717,189126,OX10 8EN
12609,RG9 5JU ,28.0,10.0,471023,181758,RG9 5JU
12610,RG9 5QS ,44.0,17.0,467820,183916,RG9 5QS
12611,OX4 3QH ,46.0,13.0,454469,203560,OX4 3QH
12612,OX3 9ED ,57.0,26.0,454671,207156,OX3 9ED
12613,OX1 4RQ ,51.0,23.0,451463,204664,OX1 4RQ
12614,OX3 0EJ ,15.0,4.0,452855,206978,OX3 0EJ
12615,OX2 9PQ ,66.0,28.0,446334,204218,OX2 9PQ
12616,OX129UL ,33.0,12.0,435872,187343,OX12 9UL
12617,OX144QJ ,64.0,23.0,454863,193980,OX14 4QJ
12618,OX135EU ,26.0,13.0,439071,199418,OX13 5EU
12619,OX136PY ,38.0,13.0,445854,196843,OX13 6PY
12620,OX143QF ,22.0,12.0,452201,199329,OX14 3QF
12621,SN7 8LH ,31.0,12.0,434350,193296,SN7 8LH
12622,OX136SQ ,61.0,25.0,446663,191707,OX13 6SQ
12623,OX136RE ,36.0,14.0,449208,200440,OX13 6RE
12624,OX144DA ,105.0,40.0,449851,192661,OX14 4DA
12625,OX108HX ,44.0,18.0,460177,189969,OX10 8HX
12626,OX141HB ,16.0,10.0,449607,197790,OX14 1HB
12627,OX119QB ,43.0,18.0,452898,185903,OX11 9QB
12628,OX119LR ,27.0,8.0,452573,188324,OX11 9LR
12629,SN7 7RA ,89.0,40.0,430412,189369,SN7 7RA
12630,OX4 2QT ,85.0,20.0,455287,204647,OX4 2QT
12631,RG9 1HJ ,25.0,9.0,476056,182058,RG9 1HJ
12632,OX3 9UT ,54.0,19.0,456216,211350,OX3 9UT
12633,OX7 6BD ,60.0,25.0,427518,218059,OX7 6BD
12634,OX1 5PS ,70.0,30.0,452220,202001,OX1 5PS
12635,OX144DR ,42.0,0.0,448240,191204,OX14 4DR
12637,OX169YA ,55.0,18.0,446036,239178,OX16 9YA
12638,OX7 5SA ,8.0,4.0,432581,231486,OX7 5SA
12640,OX5 3HL ,42.0,14.0,449991,219793,OX5 3HL
12642,OX201DH ,16.0,8.0,443880,219780,OX20 1DH
12643,OX106HU ,12.0,5.0,464526,191392,OX10 6HU
12644,OX447QD ,23.0,7.0,461829,200553,OX44 7QD
12645,OX107DX ,10.0,3.0,459752,193272,OX10 7DX
12646,RG8 0SR ,14.0,6.0,466289,183004,RG8 0SR
12647,RG8 0BG ,30.0,9.0,460309,181423,RG8 0BG
12648,RG9 4DN ,13.0,5.0,476127,178581,RG9 4DN
12649,RG9 1SL ,69.0,32.0,475763,182086,RG9 1SL
12651,OX2 6BN ,46.0,23.0,450686,206919,OX2 6BN
12652,OX1 4NA ,40.0,26.0,451172,205306,OX1 4NA
12658,SN6 8LN ,79.0,31.0,426417,185078,SN6 8LN
12659,SN7 7QA ,58.0,26.0,431850,193566,SN7 7QA
12660,OX1 5HP ,102.0,39.0,447665,201705,OX1 5HP
12661,OX128LF ,38.0,14.0,446095,188498,OX12 8LF
12662,OX143PP ,39.0,11.0,450525,197721,OX14 3PP
12663,OX7 5DH ,18.0,7.0,431324,226616,OX7 5DH
12664,OX117QH ,123.0,46.0,453385,190399,OX11 7QH
12665,OX181BU ,1.0,1.0,427660,207467,OX18 1BU
12668,OX156NF ,55.0,23.0,436984,242881,OX15 6NF
12669,OX169UR ,251.0,15.0,444087,237830,OX16 9UR
12670,OX154PE ,211.0,1.0,443091,236203,OX15 4PE
12671,RG9 2BN ,46.0,22.0,476089,182926,RG9 2BN
12672,OX7 6TH ,165.0,2.0,426775,226164,OX7 6TH
12673,OX155QL ,83.0,11.0,435806,237118,OX15 5QL
12674,OX165HX ,18.0,13.0,445366,240132,OX16 5HX
12675,RG9 1HS ,31.0,10.0,476235,181935,RG9 1HS
12676,RG8 0PJ ,215.0,0.0,465410,181891,RG8 0PJ
12677,OX297PU ,8.0,2.0,437106,206170,OX29 7PU
12678,RG9 4BW ,275.0,9.0,476870,178274,RG9 4BW
12679,RG8 7SF ,20.0,1.0,463947,180010,RG8 7SF
12681,OX2 6SS ,241.0,0.0,451388,207942,OX2 6SS
12682,OX3 7TD ,177.0,1.0,453825,206828,OX3 7TD
12684,OX2 7NN ,496.0,4.0,450604,208956,OX2 7NN
12685,OX2 7EN ,199.0,3.0,450947,209070,OX2 7EN
12686,OX2 6JR ,26.0,1.0,451089,207838,OX2 6JR
12687,OX3 0BY ,63.0,0.0,453533,207046,OX3 0BY
12688,OX136JL ,217.0,0.0,446329,199555,OX13 6JL
12690,SN7 8PT ,5.0,0.0,432613,197711,SN7 8PT
12691,OX142HR ,672.0,18.0,451950,199681,OX14 2HR
12692,SN6 8HZ ,114.0,24.0,423157,187011,SN6 8HZ
12694,OX109HR ,69.0,15.0,459073,184430,OX10 9HR
12695,OX136LN ,35.0,14.0,448345,198148,OX13 6LN
12696,OX2 6XA ,2.0,1.0,451210,208566,OX2 6XA
12697,OX4 1DZ ,2.0,1.0,452206,205799,OX4 1DZ
12698,OX141DE ,88.0,1.0,449305,197375,OX14 1DE
12700,OX296TA ,21.0,8.0,436407,211212,OX29 6TA
12701,OX4 4PU ,19.0,10.0,453620,202659,OX4 4PU
12702,OX2 6JX ,185.0,24.0,450990,208111,OX2 6JX
12703,OX7 6AN ,43.0,19.0,430282,218650,OX7 6AN
12704,OX261UY ,81.0,1.0,456290,221192,OX26 1UY
12705,OX141AA ,35.0,15.0,448743,197026,OX14 1AA
12706,OX7 5QH ,29.0,8.0,433672,227229,OX7 5QH
12707,OX3 9TS ,1.0,1.0,453376,211986,OX3 9TS
12708,OX297RW ,30.0,0.0,439194,202630,OX29 7RW
12709,OX155EP ,44.0,0.0,437756,237786,OX15 5EP
12710,OX169RL ,15.0,9.0,444557,240131,OX16 9RL
12713,OX3 0SW ,88.0,35.0,452599,208167,OX3 0SW
12714,OX4 6SB ,29.0,8.0,455507,202957,OX4 6SB
12717,OX4 6DQ ,33.0,7.0,454853,202491,OX4 6DQ
12719,TF2 6EP ,2.0,1.0,369642,310960,TF2 6EP
12720,TF3 5BT ,5.0,3.0,368261,309830,TF3 5BT
12721,DH7 7LF ,48.0,25.0,423017,542571,DH7 7LF
12722,SY9 5PA ,251.0,87.0,332069,288934,SY9 5PA
12723,TF9 2RU ,50.0,20.0,372047,329756,TF9 2RU
12724,TF109JN ,15.0,8.0,374479,317781,TF10 9JN
12725,SY6 7LH ,45.0,16.0,355456,297209,SY6 7LH
12726,TF6 6JF ,6.0,2.0,363242,318585,TF6 6JF
12728,SY113LD ,35.0,15.0,330290,334013,SY11 3LD
12729,TF6 6AF ,20.0,8.0,359346,317335,TF6 6AF
12730,WV166EH ,11.0,5.0,373603,283940,WV16 6EH
12731,TF9 2TE ,66.0,10.0,369314,326644,TF9 2TE
12732,TF9 3NS ,15.0,7.0,361506,328204,TF9 3NS
12734,TF109EY ,85.0,32.0,373269,315875,TF10 9EY
12735,TF9 3BA ,15.0,8.0,367143,334066,TF9 3BA
12736,SY5 0BE ,45.0,17.0,337499,304889,SY5 0BE
12737,TF107DX ,63.0,29.0,374893,318672,TF10 7DX
12738,SY9 5EA ,27.0,9.0,336992,292270,SY9 5EA
12740,SY2 5JJ ,17.0,9.0,350922,312819,SY2 5JJ
12741,SY1 4QN ,7.0,2.0,351815,315289,SY1 4QN
12744,TF118RA ,21.0,7.0,375930,311977,TF11 8RA
12745,TF9 2HB ,6.0,2.0,364998,331988,TF9 2HB
12746,TF9 2LF ,21.0,8.0,365455,328657,TF9 2LF
12747,SY107SR ,3.0,3.0,328949,336136,SY10 7SR
12748,TF2 6AN ,20.0,11.0,369189,310904,TF2 6AN
12749,CW3 9SQ ,53.0,22.0,373176,342118,CW3 9SQ
12750,TF2 7AH ,36.0,13.0,369958,312520,TF2 7AH
12752,WV7 3QS ,19.0,7.0,381079,303864,WV7 3QS
12753,TF9 3HU ,28.0,12.0,366654,333946,TF9 3HU
12754,TF2 0AZ ,56.0,36.0,369408,309864,TF2 0AZ
12755,SY2 5SH ,4.0,4.0,351055,313630,SY2 5SH
12756,TF118EJ ,47.0,17.0,375188,308153,TF11 8EJ
12759,TF7 5QW ,102.0,46.0,368076,304422,TF7 5QW
12760,TF125AN ,37.0,18.0,368571,301465,TF12 5AN
12762,SY2 5YB ,37.0,14.0,351571,313089,SY2 5YB
12763,TF4 2LF ,49.0,22.0,368252,308219,TF4 2LF
12768,SY1 2SP ,47.0,27.0,350287,313702,SY1 2SP
12770,TF2 6RE ,103.0,39.0,368926,312443,TF2 6RE
12771,SY112EA ,11.0,5.0,330282,330333,SY11 2EA
12774,TF9 3TF ,2.0,1.0,365841,340229,TF9 3TF
12775,WV7 3DS ,75.0,37.0,381770,304287,WV7 3DS
12776,TF119DQ ,17.0,8.0,376593,301378,TF11 9DQ
12777,SY3 8EH ,50.0,19.0,344797,314750,SY3 8EH
12778,TF136JR ,108.0,37.0,357771,293853,TF13 6JR
12779,SY156BN ,25.0,10.0,326283,298558,SY15 6BN
12780,SY6 6EX ,56.0,21.0,345407,294429,SY6 6EX
12782,SY120JE ,55.0,22.0,343444,329244,SY12 0JE
12783,SY5 6DH ,55.0,27.0,359697,304203,SY5 6DH
12784,SY129LT ,5.0,1.0,336458,336284,SY12 9LT
12785,TF2 8BH ,23.0,13.0,370289,313138,TF2 8BH
12787,DY140RQ ,15.0,7.0,364016,280614,DY14 0RQ
12788,SY4 1DB ,72.0,26.0,338251,319267,SY4 1DB
12789,SY4 4BE ,18.0,9.0,352286,319759,SY4 4BE
12790,SY5 0JB ,32.0,14.0,334094,301387,SY5 0JB
12791,DY123BG ,26.0,10.0,371907,280242,DY12 3BG
12792,SY108DF ,68.0,26.0,333888,320822,SY10 8DF
12793,SY5 7PP ,118.0,49.0,349007,300352,SY5 7PP
12794,SY132BT ,40.0,18.0,356955,332263,SY13 2BT
12795,SY109NR ,58.0,19.0,328804,327629,SY10 9NR
12796,TF9 3RS ,20.0,8.0,362998,334523,TF9 3RS
12797,SY4 3RP ,58.0,26.0,346800,323865,SY4 3RP
12798,SY7 8QL ,135.0,57.0,324813,282364,SY7 8QL
12799,TF107EA ,68.0,26.0,374763,318824,TF10 7EA
12800,SY4 5NU ,61.0,18.0,347927,331646,SY4 5NU
12801,TF9 4AT ,105.0,44.0,370165,338458,TF9 4AT
12803,SY4 3PQ ,94.0,37.0,347307,319462,SY4 3PQ
12804,TF6 6DH ,107.0,37.0,368190,315383,TF6 6DH
12805,SY6 7EB ,40.0,17.0,351330,291854,SY6 7EB
12806,SY4 1LA ,66.0,28.0,339304,322173,SY4 1LA
12807,SY107DH ,25.0,10.0,326755,334007,SY10 7DH
12808,TF119HD ,55.0,23.0,374988,306708,TF11 9HD
12809,SY3 5BJ ,114.0,47.0,345975,312754,SY3 5BJ
12810,SY2 5NJ ,46.0,24.0,351259,312517,SY2 5NJ
12811,TF108NN ,69.0,28.0,368243,320214,TF10 8NN
12812,SY109DY ,138.0,55.0,326233,326890,SY10 9DY
12813,SY4 4TZ ,66.0,30.0,355438,312507,SY4 4TZ
12814,SY120PG ,16.0,9.0,343231,334958,SY12 0PG
12815,SY4 5BX ,19.0,7.0,351581,329306,SY4 5BX
12816,SY114JR ,15.0,6.0,334923,325735,SY11 4JR
12817,SY4 2AW ,80.0,35.0,342246,326047,SY4 2AW
12819,SY131RJ ,33.0,10.0,354822,341341,SY13 1RJ
12820,SY7 8DQ ,77.0,26.0,343213,285697,SY7 8DQ
12821,SY5 9HT ,56.0,24.0,332405,304633,SY5 9HT
12822,SY5 0LZ ,88.0,38.0,336154,300362,SY5 0LZ
12823,TF2 7HG ,16.0,5.0,369656,312738,TF2 7HG
12825,SY4 4JR ,30.0,14.0,355918,320788,SY4 4JR
12826,SY5 8JN ,57.0,24.0,343156,309453,SY5 8JN
12829,SY109QR ,60.0,24.0,327181,322057,SY10 9QR
12832,WV166SS ,101.0,39.0,361153,289179,WV16 6SS
12833,SY4 2AU ,23.0,10.0,342656,322084,SY4 2AU
12835,SY7 0AA ,158.0,71.0,335570,273988,SY7 0AA
12836,WV5 7DX ,32.0,15.0,379476,293329,WV5 7DX
12837,SY7 8JQ ,26.0,14.0,329946,280641,SY7 8JQ
12838,SY7 0HE ,33.0,17.0,337251,280519,SY7 0HE
12839,TF8 7DS ,1.0,1.0,366640,303821,TF8 7DS
12840,SY5 7AA ,80.0,26.0,349375,305947,SY5 7AA
12841,SY5 7JL ,61.0,31.0,347550,302956,SY5 7JL
12842,SY5 8EX ,142.0,51.0,344231,306337,SY5 8EX
12843,SY7 8AU ,131.0,58.0,335050,286069,SY7 8AU
12844,SY5 9QX ,51.0,22.0,335506,309434,SY5 9QX
12845,SY114DA ,52.0,16.0,332608,330928,SY11 4DA
12846,WV155LF ,51.0,27.0,375848,295688,WV15 5LF
12847,WV164HW ,21.0,15.0,371329,293542,WV16 4HW
12848,TF107HU ,11.0,3.0,374443,320219,TF10 7HU
12849,SY112TG ,44.0,26.0,328624,329282,SY11 2TG
12850,SY1 2SP ,47.0,27.0,350287,313702,SY1 2SP
12851,TF1 3ER ,25.0,9.0,364627,312131,TF1 3ER
12852,TF7 5EJ ,38.0,20.0,369753,304629,TF7 5EJ
12854,TF2 7HG ,16.0,5.0,369656,312738,TF2 7HG
12855,SY7 9DH ,54.0,21.0,350822,285337,SY7 9DH
12856,SY7 9AW ,48.0,22.0,345561,279416,SY7 9AW
12858,SY2 5LA ,68.0,26.0,351311,312852,SY2 5LA
12860,TF107DS ,18.0,8.0,375303,318711,TF10 7DS
12863,SY4 5UB ,59.0,0.0,350961,329303,SY4 5UB
12864,SY1 3QG ,28.0,8.0,350231,316139,SY1 3QG
12865,TF1 2DT ,39.0,16.0,365048,310597,TF1 2DT
12866,SY7 0BG ,99.0,3.0,336747,275470,SY7 0BG
12867,SY129AB ,206.0,0.0,340096,333457,SY12 9AB
12868,DY123AY ,34.0,1.0,370835,281175,DY12 3AY
12869,SY4 2JY ,64.0,0.0,341847,319392,SY4 2JY
12870,SY113EW ,210.0,0.0,329582,335691,SY11 3EW
12871,SY4 1HX ,138.0,1.0,339193,323030,SY4 1HX
12872,SY2 6NZ ,15.0,3.0,350896,311820,SY2 6NZ
12873,SY3 7BA ,553.0,1.0,348577,312077,SY3 7BA
12875,TF1 3BH ,46.0,1.0,365612,311782,TF1 3BH
12876,TF107JE ,52.0,15.0,374377,319503,TF10 7JE
12877,SY112TL ,98.0,0.0,328495,329271,SY11 2TL
12878,SY1 1TE ,29.0,18.0,349117,312263,SY1 1TE
12879,SY132AA ,10.0,4.0,354852,340083,SY13 2AA
12880,WV7 3AF ,13.0,2.0,382855,304583,WV7 3AF
12881,SY8 4DZ ,26.0,2.0,350242,271516,SY8 4DZ
12882,SY5 8PR ,87.0,12.0,343088,310230,SY5 8PR
12883,SY1 1TN ,13.0,6.0,349019,312221,SY1 1TN
12884,TF6 5HE ,22.0,0.0,361259,310997,TF6 5HE
12885,SY5 7PF ,338.0,0.0,353599,302051,SY5 7PF
12886,TF3 4NW ,2.0,1.0,369117,308960,TF3 4NW
12887,TF7 4BW ,14.0,10.0,370491,304448,TF7 4BW
12888,SY4 5PJ ,19.0,6.0,351466,326898,SY4 5PJ
12891,TA199ND ,17.0,6.0,332152,117335,TA19 9ND
12892,BA7 7EH ,7.0,4.0,364002,132075,BA7 7EH
12893,BA5 1RD ,23.0,11.0,352901,143022,BA5 1RD
12894,BA4 6RB ,58.0,21.0,362445,136326,BA4 6RB
12895,TA246RX ,7.0,5.0,298938,143710,TA24 6RX
12896,BA113DB ,46.0,22.0,377420,148250,BA11 3DB
12897,BA3 5XU ,39.0,15.0,372917,153315,BA3 5XU
12898,TA116ES ,21.0,9.0,354861,130584,TA11 6ES
12899,TA126BP ,54.0,25.0,342466,120016,TA12 6BP
12900,BA3 5QQ ,92.0,39.0,369142,147238,BA3 5QQ
12901,BA6 9SP ,70.0,28.0,345405,141629,BA6 9SP
12902,TA165PT ,43.0,18.0,344099,112762,TA16 5PT
12903,DT9 5EP ,29.0,10.0,367713,118828,DT9 5EP
12904,BA5 3BE ,28.0,10.0,352699,151262,BA5 3BE
12906,BA4 5HE ,9.0,6.0,361901,143801,BA4 5HE
12907,BA3 5LG ,103.0,42.0,366350,147137,BA3 5LG
12908,BA160HH ,73.0,27.0,348781,136494,BA16 0HH
12909,BA160HB ,21.0,7.0,348434,136354,BA16 0HB
12910,BA9 9DZ ,3.0,3.0,371284,128357,BA9 9DZ
12911,TA204HU ,25.0,11.0,337482,106336,TA20 4HU
12912,BA5 1LQ ,31.0,17.0,351556,145452,BA5 1LQ
12914,TA199RG ,26.0,12.0,332249,115448,TA19 9RG
12915,TA7 9PP ,66.0,28.0,343522,137282,TA7 9PP
12916,TA6 5EX ,47.0,20.0,330566,137253,TA6 5EX
12918,TA8 1JD ,92.0,32.0,331165,149548,TA8 1JD
12919,TA7 9HD ,57.0,25.0,339309,139364,TA7 9HD
12920,TA9 3PT ,45.0,22.0,334329,145447,TA9 3PT
12921,TA7 0BG ,76.0,30.0,330048,131083,TA7 0BG
12922,TA5 2QS ,35.0,19.0,325724,142372,TA5 2QS
12923,TA6 4SB ,16.0,8.0,329695,142811,TA6 4SB
12924,TA6 6AH ,148.0,47.0,330262,135176,TA6 6AH
12925,TA9 3QE ,39.0,19.0,331432,146094,TA9 3QE
12926,TA7 0EY ,16.0,8.0,335332,135014,TA7 0EY
12927,TA1 5EB ,15.0,5.0,320504,124726,TA1 5EB
12928,TA3 7RL ,19.0,9.0,319496,113368,TA3 7RL
12929,TA4 3SF ,26.0,12.0,312838,132223,TA4 3SF
12930,TA4 1JP ,10.0,4.0,311762,125575,TA4 1JP
12931,TA219QN ,35.0,20.0,311165,118675,TA21 9QN
12932,TA210HH ,15.0,7.0,307086,120985,TA21 0HH
12933,TA2 7NF ,40.0,16.0,322666,126567,TA2 7NF
12934,TA218NE ,90.0,14.0,313535,120656,TA21 8NE
12935,TA219LD ,39.0,14.0,317630,120265,TA21 9LD
12936,TA4 2LA ,76.0,10.0,307935,128021,TA4 2LA
12937,TA1 4RT ,14.0,4.0,321923,124096,TA1 4RT
12938,TA2 8EX ,53.0,24.0,323698,126745,TA2 8EX
12939,BS273HN ,11.0,3.0,345560,153466,BS27 3HN
12940,BA229TH ,17.0,7.0,356032,113629,BA22 9TH
12941,BA229HY ,35.0,10.0,353872,112970,BA22 9HY
12942,TA135AG ,76.0,38.0,343631,116520,TA13 5AG
12943,BA214PG ,135.0,51.0,355614,117360,BA21 4PG
12944,BA214PG ,135.0,51.0,355614,117360,BA21 4PG
12945,BA214ET ,13.0,11.0,356161,116276,BA21 4ET
12947,BA228JL ,18.0,8.0,351635,123575,BA22 8JL
12948,TA1 2RA ,128.0,58.0,324762,124199,TA1 2RA
12949,TA7 8PY ,26.0,11.0,334136,139541,TA7 8PY
12950,TA1 2JA ,70.0,22.0,324151,124019,TA1 2JA
12951,BA6 8PX ,8.0,4.0,354329,134938,BA6 8PX
12952,TA199EX ,14.0,6.0,335109,117440,TA19 9EX
12953,BA116TG ,32.0,14.0,380108,151610,BA11 6TG
12954,BA115JH ,34.0,12.0,381101,149578,BA11 5JH
12955,BA6 8SX ,10.0,3.0,352137,133738,BA6 8SX
12957,BA3 5PN ,102.0,45.0,368218,149672,BA3 5PN
12958,TA187AL ,47.0,19.0,344088,110018,TA18 7AL
12959,TA188AS ,7.0,3.0,344737,109060,TA18 8AS
12960,TA3 6TA ,5.0,1.0,333187,121435,TA3 6TA
12961,TA100HD ,6.0,4.0,339080,125231,TA10 0HD
12962,BA4 4PL ,49.0,19.0,364770,143370,BA4 4PL
12963,TA229EN ,74.0,37.0,291785,127706,TA22 9EN
12964,BA4 6EH ,36.0,10.0,364833,139240,BA4 6EH
12965,TA247PP ,45.0,19.0,285475,138412,TA24 7PP
12966,BA115AJ ,19.0,7.0,377915,146784,BA11 5AJ
12969,BA8 0QD ,23.0,12.0,372298,119962,BA8 0QD
12971,TA178SA ,31.0,17.0,341829,112579,TA17 8SA
12973,BA7 7PX ,19.0,11.0,359388,131502,BA7 7PX
12974,BA113QE ,11.0,3.0,372189,148633,BA11 3QE
12975,TA188LZ ,39.0,16.0,345766,108122,TA18 8LZ
12976,BA227DE ,55.0,22.0,363431,127535,BA22 7DE
12977,TA190LQ ,20.0,10.0,340280,117100,TA19 0LQ
12978,TA4 3TQ ,55.0,14.0,309895,137182,TA4 3TQ
12979,BA8 0HP ,2.0,1.0,370902,122649,BA8 0HP
12980,BA169LA ,48.0,15.0,346291,136419,BA16 9LA
12981,BA5 1TS ,134.0,56.0,354003,145204,BA5 1TS
12982,BA5 1HL ,13.0,7.0,350090,148871,BA5 1HL
12983,BA6 8NT ,53.0,22.0,355059,138191,BA6 8NT
12984,BA4 6AU ,25.0,9.0,371352,139344,BA4 6AU
12985,BA4 5LA ,36.0,15.0,361951,143516,BA4 5LA
12986,TA6 7LX ,61.0,26.0,328281,136584,TA6 7LX
12987,TA8 1ER ,31.0,14.0,330670,149090,TA8 1ER
12988,TA5 2HP ,85.0,31.0,325880,139520,TA5 2HP
12989,TA5 1NX ,12.0,6.0,318844,139855,TA5 1NX
12990,TA5 1BS ,25.0,8.0,322646,136800,TA5 1BS
12991,TA3 5QQ ,40.0,19.0,327226,125653,TA3 5QQ
12992,TA3 6SQ ,74.0,29.0,330414,120409,TA3 6SQ
12993,TA2 8JH ,10.0,5.0,321676,129626,TA2 8JH
12994,TA210RD ,53.0,22.0,311038,122954,TA21 0RD
12995,TA3 6NQ ,64.0,27.0,331859,124935,TA3 6NQ
12996,TA219DJ ,52.0,19.0,312549,120435,TA21 9DJ
12997,TA3 6EG ,21.0,10.0,334692,127041,TA3 6EG
12999,TA8 2LJ ,28.0,11.0,329974,151890,TA8 2LJ
13000,TA9 4EQ ,41.0,15.0,333448,150523,TA9 4EQ
13001,BS251TX ,13.0,6.0,344465,157663,BS25 1TX
13002,TA126NS ,17.0,10.0,347372,120714,TA12 6NS
13003,BA228RD ,146.0,57.0,352441,119044,BA22 8RD
13004,TA187RQ ,21.0,12.0,347229,110919,TA18 7RQ
13005,TA146SF ,47.0,19.0,346999,116187,TA14 6SF
13006,TA187PU ,15.0,7.0,346654,113423,TA18 7PU
13007,BA229AS ,37.0,20.0,351540,113496,BA22 9AS
13008,TA3 5JZ ,113.0,44.0,326665,124744,TA3 5JZ
13009,BA116NZ ,70.0,27.0,380312,153800,BA11 6NZ
13010,BA3 4LL ,21.0,9.0,359708,153051,BA3 4LL
13011,TA203NG ,36.0,14.0,330266,111239,TA20 3NG
13012,BA5 3QL ,15.0,6.0,359277,144317,BA5 3QL
13013,TA4 4AA ,47.0,22.0,314031,136547,TA4 4AA
13014,TA247DZ ,2.0,1.0,292490,138864,TA24 7DZ
13015,BS273SD ,23.0,7.0,347568,151313,BS27 3SD
13016,BA6 9EX ,38.0,13.0,349788,138880,BA6 9EX
13017,BA3 5TE ,23.0,7.0,369333,152622,BA3 5TE
13019,BA2 7LU ,34.0,15.0,377152,155751,BA2 7LU
13020,TA248QJ ,38.0,16.0,288592,146580,TA24 8QJ
13021,TA5 1PR ,49.0,17.0,319967,142991,TA5 1PR
13022,BA3 4BD ,2.0,1.0,367172,153142,BA3 4BD
13023,TA247TY ,22.0,9.0,295446,142057,TA24 7TY
13024,BA5 2QL ,15.0,6.0,354803,145977,BA5 2QL
13025,BA111QG ,16.0,9.0,377790,147766,BA11 1QG
13026,BA113AP ,35.0,15.0,377444,148364,BA11 3AP
13027,TA6 7EE ,21.0,9.0,328806,136822,TA6 7EE
13028,TA8 1LG ,96.0,18.0,330738,148739,TA8 1LG
13029,TA3 5BW ,15.0,6.0,326508,121203,TA3 5BW
13030,TA3 7JZ ,32.0,13.0,321525,122230,TA3 7JZ
13031,TA1 3NR ,42.0,33.0,323110,124277,TA1 3NR
13032,TA1 4TU ,12.0,10.0,321406,123561,TA1 4TU
13033,TA135DY ,49.0,25.0,343313,116729,TA13 5DY
13034,BA228PX ,7.0,4.0,350035,119390,BA22 8PX
13035,TA126EF ,14.0,7.0,346030,119442,TA12 6EF
13036,BA214EG ,24.0,11.0,355841,116315,BA21 4EG
13037,BA9 9DH ,34.0,14.0,371328,128585,BA9 9DH
13039,BA3 4EX ,171.0,62.0,365152,151482,BA3 4EX
13042,TA229EE ,25.0,18.0,291843,127582,TA22 9EE
13046,TA6 3JA ,32.0,16.0,329688,138292,TA6 3JA
